DataTypeVer2.0,Time,GonioMeter,GonioMeter
,9.8,1.31058,-1.29947
,9.9,1.15375,-0.72287
,10,0.82586,-1.65993
,10.1,4.90215,-0.57302
,10.2,6.97147,-0.85852
,10.3,9.79733,0.50255
,10.4,12.8901,4.45415
,10.5,15.0066,5.22859
,10.6,16.4008,6.88809
,10.7,16.6162,6.79277
,10.8,16.9355,6.02046
,10.9,16.2128,7.07041
,11,18.4741,6.88865
,11.1,15.6892,9.67439
,11.2,16.1045,6.53063
,11.3,16.3343,6.57829
,11.4,16.3724,6.79709
,11.5,16.2224,6.35252
,11.6,15.8307,6.6313
,11.7,15.5993,6.47867
,11.8,16.4238,4.54622
,11.9,16.4772,5.59939
,12,16.1053,6.30532
,12.1,16.5235,6.10847
,12.2,16.1731,3.98977
,12.3,16.3026,4.59821
,12.4,15.5334,4.31748
,12.5,14.3441,3.81232
,12.6,13.8218,4.88013
,12.7,10.3655,5.11664
,12.8,8.40202,5.44197
,12.9,8.63785,5.81914
,13,8.41544,5.82485
,13.1,7.14466,5.32803
,13.2,8.02347,6.4732
,13.3,8.49664,6.17415
,13.4,7.73235,5.16464
,13.5,8.00676,4.42454
,13.6,6.33337,4.38733
,13.7,6.42902,5.1418
,13.8,5.8837,3.1245
,13.9,4.74851,2.81483
,14,4.5284,3.41761
,14.1,4.34984,2.72953
,14.2,4.05555,3.85094
,14.3,4.24047,2.64933
,14.4,4.34739,2.95173
,14.5,3.3516,2.42636
,14.6,3.65263,1.82931
,14.7,2.81409,1.38571
,14.8,3.24905,1.34345
,14.9,3.35985,1.52431
,15,3.34841,1.81903
,15.1,5.71506,-5.1562e-2
,15.2,8.43353,1.95205
,15.3,9.51645,3.66206
,15.4,11.8361,4.89905
,15.5,12.5331,7.68361
,15.6,14.6797,6.24978
,15.7,15.2252,6.94901
,15.8,17.5221,8.49128
,15.9,16.0195,8.29084
,16,16.7396,8.1429
,16.1,16.8977,5.41888
,16.2,16.8941,7.86394
,16.3,16.8678,8.64502
,16.4,17.4871,8.28335
,16.5,16.1124,6.7254
,16.6,15.9571,8.46575
,16.7,16.4819,8.08936
,16.8,15.8566,6.2865
,16.9,16.446,8.19093
,17,16.2811,5.45913
,17.1,13.9428,6.26261
,17.2,12.8578,6.38966
,17.3,13.3127,5.08028
,17.4,11.1486,6.01929
,17.5,9.7475,4.32185
,17.6,7.89721,5.26101
,17.7,8.41966,4.17527
,17.8,8.19626,6.7657
,17.9,7.81689,4.87873
,18,7.77278,4.5083
,18.1,6.61492,7.10755
,18.2,6.69568,3.65753
,18.3,5.45331,3.05694
,18.4,3.84802,2.26962
,18.5,3.56146,0.92821
,18.6,3.13821,0.72962
,18.7,2.72503,0.33486
,18.8,3.05348,2.14817
,18.9,2.99305,0.77066
,19,3.17042,1.43861
,19.1,3.74032,0.84902
,19.2,3.41259,0.99123
,19.3,3.08985,1.90404
,19.4,4.05971,1.71616
,19.5,3.64186,0.21046
,19.6,5.17645,1.09949
,19.7,6.04667,1.97486
,19.8,7.66399,2.05302
,19.9,10.0408,4.08067
,20,13.3877,5.7021
,20.1,15.7462,6.82059
,20.2,15.6107,7.59992
,20.3,15.3878,7.86347
,20.4,17.0289,8.24846
,20.5,16.8941,8.30094
,20.6,16.5744,8.70219
,20.7,15.7804,8.05966
,20.8,17.5519,8.86257
,20.9,16.3936,5.67806
,21,17.3678,8.52909
,21.1,16.6533,8.52298
,21.2,16.8636,7.84657
,21.3,16.6261,8.84735
,21.4,15.2638,5.5145
,21.5,17.0205,7.85833
,21.6,15.7677,6.75768
,21.7,16.643,6.15616
,21.8,16.3603,6.48449
,21.9,15.3703,5.95848
,22,15.3756,7.25029
,22.1,13.2056,5.58419
,22.2,13.4274,5.95548
,22.3,12.1179,7.82297
,22.4,10.3926,7.6519
,22.5,9.19549,8.2101
,22.6,8.32127,7.72506
,22.7,8.44027,7.92817
,22.8,8.05517,7.84497
,22.9,7.55301,7.55615
,23,6.57634,6.09986
,23.1,4.58839,6.47703
,23.2,3.8369,5.24633
,23.3,3.88835,3.10609
,23.4,3.63401,1.76099
,23.5,3.96691,2.51651
,23.6,3.81397,1.82602
,23.7,1.97788,1.01611
,23.8,1.445,0.59695
,23.9,1.77201,0.8172
,24,2.14689,0.77183
,24.1,2.49029,1.4911
,24.2,1.04218,1.70408
,24.3,2.75079,1.5069
,24.4,3.46399,2.76587
,24.5,5.47791,2.33953
,24.6,5.16331,2.23984
,24.7,6.38906,1.86595
,24.8,5.73004,2.6368
,24.9,6.08273,3.15313
,25,6.17494,2.83325
,25.1,6.6519,3.38367
,25.2,7.66704,2.70595
,25.3,7.42859,2.75536
,25.4,7.01031,2.75512
,25.5,8.51201,2.43966
,25.6,7.80988,4.47909
,25.7,8.55158,2.46189
,25.8,7.97778,2.94736
,25.9,9.00629,2.21534
,26,9.02001,3.95524
,26.1,8.92498,1.94924
,26.2,8.71003,2.7857
,26.3,8.07254,2.33161
,26.4,8.79395,2.92599
,26.5,8.52909,1.09449
,26.6,9.66686,1.65003
,26.7,8.34088,3.82986
,26.8,7.41796,4.59552
,26.9,7.18872,4.86554
,27,6.85527,4.59063
,27.1,6.68954,4.89747
,27.2,6.55772,4.20129
,27.3,5.90923,3.59098
,27.4,5.40053,6.4462
,27.5,4.71475,2.66497
,27.6,4.8387,3.61918
,27.7,4.0759,3.41974
,27.8,3.78946,2.65798
,27.9,3.45388,1.92213
,28,2.95866,1.31203
,28.1,2.58377,0.37449
,28.2,2.28919,1.84907
,28.3,1.02755,3.28109
,28.4,1.75279,0.98984
,28.5,1.83857,0.71893
,28.6,2.56644,0.45099
,28.7,1.51595,-1.37014
,28.8,1.12887,-0.11516
,28.9,2.5539,0.76514
,29,3.38373,0.48907
,29.1,5.12445,0.91434
,29.2,6.18861,1.16689
,29.3,7.23542,1.86474
,29.4,6.79053,1.83923
,29.5,8.71281,2.89967
,29.6,8.26689,3.44865
,29.7,8.96276,3.77394
,29.8,9.04117,3.06413
,29.9,8.77827,3.04373
,30,8.5833,3.92593
,30.1,9.03456,2.8194
,30.2,8.55359,3.05753
,30.3,8.82163,3.42344
,30.4,8.79232,3.87091
,30.5,9.42212,2.04157
,30.6,8.57028,2.74893
,30.7,8.83079,3.66138
,30.8,8.45746,2.50813
,30.9,8.20682,2.77604
,31,9.01499,2.07356
,31.1,7.63085,2.99564
,31.2,7.84718,2.96178
,31.3,6.53378,3.49029
,31.4,6.55795,4.06262
,31.5,6.4112,4.859
,31.6,6.04754,4.62406
,31.7,5.31251,5.05267
,31.8,4.89538,3.45281
,31.9,3.97482,1.25539
,32,2.83297,0.3763
,32.1,1.47551,1.54162
,32.2,1.13054,1.01436
,32.3,2.11376,1.47309
,32.4,1.94044,0.57576
,32.5,1.4439,0.79757
,32.6,1.55029,0.45952
,32.7,0.89682,2.42222
,32.8,1.53067,0.30405
,32.9,1.89512,0.76718
,33,2.43291,0.5512
,33.1,1.47202,0.26694
,33.2,1.88341,0.16873
,33.3,1.40071,1.07784
,33.4,1.3096,0.68058
,33.5,1.24792,1.17411
,33.6,1.59643,-0.3061
,33.7,2.28234,1.04124
,33.8,2.22846,-0.82487
,33.9,4.38165,0.60019
,34,5.23941,0.94112
,34.1,7.72807,1.30926
,34.2,8.79055,2.66747
,34.3,11.6881,6.0197
,34.4,13.7044,5.27343
,34.5,15.0329,5.87071
,34.6,13.8757,6.05077
,34.7,15.0446,5.57251
,34.8,14.6126,5.43084
,34.9,14.8278,6.42586
,35,14.4027,6.13038
,35.1,14.0932,7.74388
,35.2,14.8148,5.58455
,35.3,15.4929,5.5456
,35.4,14.9737,7.40473
,35.5,14.6674,6.26609
,35.6,14.1659,4.8987
,35.7,14.0794,5.84304
,35.8,14.3848,4.32674
,35.9,14.501,4.67521
,36,14.4038,5.01969
,36.1,12.9845,5.47517
,36.2,12.1084,4.88337
,36.3,10.6823,4.65183
,36.4,8.62936,6.0413
,36.5,7.16622,8.47245
,36.6,7.55341,7.12222
,36.7,7.86035,6.60108
,36.8,6.60258,7.01646
,36.9,6.72968,6.74093
,37,5.39826,5.83499
,37.1,4.23205,4.42851
,37.2,3.06647,3.60613
,37.3,2.51124,2.67969
,37.4,1.61401,2.15939
,37.5,1.16333,1.73174
,37.6,-5.766e-3,1.86745
,37.7,-0.46409,1.0154
,37.8,1.6431e-2,0.98175
,37.9,-0.25411,0.62436
,38,2.1117e-2,1.21749
,38.1,-0.75909,-0.75458
,38.2,-0.27555,0.77667
,38.3,0.36606,0.31406
,38.4,1.32606,0.52217
,38.5,1.23201,0.7544
,38.6,2.81156,0.7429
,38.7,3.46126,1.35177
,38.8,4.42863,0.24389
,38.9,4.38624,1.11325
,39,5.51862,1.77717
,39.1,5.789,2.21132
,39.2,6.81938,2.36443
,39.3,6.77705,1.09329
,39.4,7.86422,1.54162
,39.5,8.50999,1.46171
,39.6,8.24414,2.7068
,39.7,8.38017,2.7195
,39.8,8.82866,2.90097
,39.9,8.99465,2.84997
,40,8.40021,2.12163
,40.1,8.9523,2.79911
,40.2,8.37059,3.2503
,40.3,9.55386,2.75816
,40.4,9.55393,3.40639
,40.5,9.42962,1.93825
,40.6,8.16925,4.21532
,40.7,7.63702,3.87089
,40.8,6.7586,3.80909
,40.9,6.80032,5.31052
,41,6.87047,4.5373
,41.1,6.27779,4.75468
,41.2,6.19101,3.86642
,41.3,5.90572,3.47236
,41.4,5.30899,4.27777
,41.5,4.84594,3.53821
,41.6,4.02899,4.60881
,41.7,3.76581,2.2313
,41.8,2.12391,3.77691
,41.9,4.17407,2.18134
,42,1.94674,2.71047
,42.1,2.11273,1.75929
,42.2,2.30386,1.93807
,42.3,2.02074,1.61069
,42.4,2.74565,2.75809
,42.5,2.29863,1.65454
,42.6,2.51452,1.0455
,42.7,2.0291,2.11678
,42.8,2.46073,1.25126
,42.9,2.16729,4.70219
,43,1.63152,1.95851
,43.1,2.03342,1.13863
,43.2,1.85316,1.46574
,43.3,1.59587,1.30175
,43.4,3.0007,0.35942
,43.5,4.29152,2.4976
,43.6,5.53616,2.56773
,43.7,5.70625,3.01881
,43.8,7.09407,3.19799
,43.9,8.5672,3.66404
,44,8.39119,2.91079
,44.1,9.36381,4.32495
,44.2,10.0233,2.85429
,44.3,10.3342,4.46526
,44.4,10.9401,4.5449
,44.5,10.5597,3.32071
,44.6,10.8112,7.32779
,44.7,11.201,1.48698
,44.8,10.4186,4.40755
,44.9,9.12781,4.50334
,45,9.38016,3.11423
,45.1,9.0966,4.61898
,45.2,8.4921,5.17674
,45.3,8.58551,6.01432
,45.4,8.6897,2.45876
,45.5,6.57098,4.02753
,45.6,6.88362,5.00661
,45.7,6.01089,4.83909
,45.8,6.0637,4.75
,45.9,6.41794,5.39585
,46,6.09989,4.29486
,46.1,5.62071,3.00615
,46.2,3.30821,5.50228
,46.3,3.46527,2.34287
,46.4,2.59377,-0.15852
,46.5,2.60235,1.0192
,46.6,2.77099,1.8969
,46.7,1.6042,0.69162
,46.8,1.68611,2.24663
,46.9,1.97105,1.06768
,47,1.7863,0.42253
,47.1,1.51138,-0.21381
,47.2,1.59526,2.81191
,47.3,2.12868,0.42374
,47.4,1.62483,1.07646
,47.5,2.01244,1.44421
,47.6,2.6052,0.64977
,47.7,0.76022,1.15658
,47.8,2.02766,7.5568e-2
,47.9,1.78803,0.14557
